company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
AlumatIQ AS,6F24,"AlumatIQ delivers customized Robotic Anode Change Systems, which make aluminum smelters smarter, more efficient and greener. The robot automates all steps in the anode change process, providing high precision and high degree of autonomy. The operator supervises the robot. Our solution is customized according to each smelting plant’s specifications, ensuring that the solution fit the needs of your operation. The systems can be installed on existing cranes or delivered with new cranes. Prior to any investment decision, our engineers and consultants guide",frode@alumatiq.com,+4790146010,https://alumatiq.com,"C.M. Havigs Gate 21, 8656",Mosjøen,
ALUMEX PLC,4C02,"A fully-integrated aluminium extrusions manufacturer since the 1986, we have always put our customers and their needs at the very center of our business ethos, emphasizing on reliability, resourcefulness, and professionalism, with a personalized approach in all that we do.We are proud to belong to the World of Hayleys, representing among Sri Lanka’s premier multinationals as a multifaceted manufacturer with world-class operations and capabilities.",im@alumexgroup.com,009411400332,https://alumexgroup.com,"PATTIWILA ROAD, SAPUGASKANDA",,
Aluminij Industries,6F39,"Established in 1975 with an annual production capacity exceeding 350,000 metric tons, Aluminij has been Bosnia and Herzegovina's largest exporter. With its state-of-the-art equipment, strategic location, well-developed roads, railways and seaport lines, Aluminij is positioned as a leading European aluminium manufacturer with access to the European, Middle Eastern and Asian markets. Today, being part of M.T. Abraham Group and benefiting from its extensive network of alliances, Aluminij is a global aluminium leader.",info@aluminij.com,+387 36 375 555,https://aluminij.com,"Baćevići b.b., Federation, 88000",Mostar,
Aluminios Cortizo S. A.,"4F33, 4F39","With over 50 years of experience shaping aluminium, Cortizo stand as a leading European manufacturer of high-performance aluminium profiles and integrated processing solutions, combining 150,000 tonnes of annual production capacity across 9 centres. Foundry, Extrusion, Anodizing, Powder Coating, Machining, Packaging, Distribution. Every stage is managed in-house to ensure quality, flexibility and reliable supply worldwide. Driven by precision, innovation and industrial excellence, we deliver sustainable aluminium solutions for industries that demand more.",mktg.industrial@cortizo.com,+34 981 804 213,https://cortizo.com,"Extramundi, s/n",,
"ALUMINIOS DEL MAESTRE, S.A.",3H03,"Aluminios del Maestre, S.A. (ALUMASA) is a Spanish company based in Villafranca de los Barros (Badajoz), specializing in continuous coil coating and processing of aluminum. Backed by over 35 years of experience, ALUMASA produces high-quality prepainted aluminum coils, sheets, and custom components designed for the construction, architecture, and industrial sectors. Its product portfolio supports applications such as roller shutters, roofing, ceilings, and metal carpentry, offering versatile, durable, and precision-engineered solutions tailored to international client needs.",alumasa@alumasa.com,+34 924 520 820,https://alumasa.com,"Pol. Ind. Los Varales, Av. del Trabajo, 1, 06220",,
Aluminium Bahrain B.S.C. (ALBA),6F34,"Starting as a 120,000 tonnes per annum smelter in 1971, Alba, today, is the world’s largest aluminium smelter ex-China with a production of more than 1.561 million metric tonnes per annum (2021). Alba Campus comprises six Reduction Lines, five Power Stations (power stations 1 &2 are no longer in use), three Casthouses, four Carbon Plants along with other ancillary facilities. In addition to molten metal and diverse Value-Added Product (VAP) portfolio, Alba also produces 540,000 mtpa of high-quality calcined petroleum coke at its own dedicated Coke Calcining Plant",contact@alba.com.bh,0097317830000,https://albasmelter.com,"150, King Hamad Highway",,
Aluminium Bozen S.r.l.,3B71,"Aluminum has been produced in the Bolzano plant since 1936. Bolzano South was well known because of the presence of foundries since the early 1900s. The city is strategically located in relation to the German market, where many of the raw materials came from. Our mission is helping customers to find the best solutions to their needs. The markets to which our products are mainly located in Europe and addressed to industry and transport. We mainly produce the following types: extruded quenched/unquenched bars, custom-made profiles, seamless extruded tubes, homogenized and turned billets.",info@aluminiumbozen.com,0039 0471 906111,https://aluminiumbozen.com,"Via Toni Ebner, 24, Alto Adige/Südtirol, 39100",Bolzano/Bozen,
Aluminium Deutschland e. V.,6D74,Aluminium Deutschland is the association of the aluminium producing and processing industry in Germany. Members of Aluminium Deutschland are companies that produce aluminium in primary smelters and recycling facilities and/or process aluminium.,information@alu-d.de,+49 211 4796-0,https://aluminiumdeutschland.de,"Fritz-Vomfelde-Straße 30, NRW, 40547",Düsseldorf,
Aluminium Duffel BV,3A48,"Aluminium Duffel is a European leader in the manufacture and sale of aluminium rolled products for diverse industries worldwide. Our operations use state-of-the-art technology, including the widest automotive cold rolling mill in Europe as well as a CALP-line (Continuous Annealing Line with Pre-Treatment). With the current production capacity of 200,000 tonnes of aluminium per year, we supply products for applications ranging from architectural facade sheet materials to automotive body sheet.",info.duffel@aluminiumduffel.com,+32 15 302111,https://aluminiumduffel.com,"Adolf Stocletlaan 87, Antwerp, 2570",Duffel,
Aluminium federation Ltd (ALFED),,"Aluminium is an affordable, highly recyclable material that supports a global circular economy. As the voice of the UK industry, our mission is to expand the market for aluminium products by helping members solve problems, lobby government and boost their competitiveness. Whether it’s providing technical support, delivering market insight, informing trade policy or offering networking opportunities – everything we do focuses on helping UK aluminium capitalise on opportunities. As a member, you become part of an influential community, getting your voice heard.",alfed@alfed.org.uk,0333 240 9735,https://alfed.org.uk,"Bragborough Hall Business Centre, Welton Road, Braunston, Northants, NN11 7JG",Daventry,
Aluminium Global Business Lounge,7AF30,"ALUMINIUM offers direct access to connect directly with decision-makers and buyers across the global aluminium value chain, to strengthen existing partnerships, unlock new business opportunities, and grow sales. Welcoming 21,000+ visitors, from 100 countries, over 3 days, the event is a must attend showcasing innovations, products and solutions, and hosting conversations and discussions to drive future industry growth. Whether your goals are lead generation, brand visibility, product launches or market expansion, ALUMINIUM offers a proven platform to achieve them, all in one place.",,,,Johannstraße 1,,
ALUTECHNAL FACTORY,4C51,• Facade Engineering. • Aluminum and Glass Curtain walls. • Aluminum Doors and Windows. • Aluminum Cladding Systems. • Glass and Aluminum Partitions. • Architectural Screens and Mashrabia Works. • Architectural Metal Works. • Fire Rated and Bullet Proof Windows and Doors.,amin@alattiyahgroup.com,0097430040432,https://alutechnalfactory.com,"22774 Street 24 Al-Rayyan, Doha, 45444",Doha,
ALUTITAN S.p.A - TECNOAL S.r.l.,4G36,"Specialised in aluminium extrusion, we are proud to offer customised solutions to meet the specific needs of our customers. Our expertise extends beyond the simple production of profiles; we can professionally and efficiently handle even the most complex and differentiated demands in terms of geometry, metallurgy and quantity. We offer a complete service, from the initial design consulting to the delivery of the finished product. Working with Alutitan means creating added value for your project; we are at your disposal to transform your ideas into real, functional products.",mail@alutitan.com,+378 0549 998270,https://alutitan.com,Via dei Faggi,,
"ALUVOLTEC INDUSTRIAL CO., LTD. (CAMBODIA)",5L06,"Aluvoltec is an aluminum extrusion manufacturer based in Cambodia, backed by Chinese investment from Yuanshuo Metal, headquartered in Jiangyin, China. Our facility operates six extrusion presses, producing custom profiles with circle sizes ranging from 4 to 14 inches across alloys 6060, 6063, 6005, and 6061. Beyond extrusion, we offer a comprehensive range of finishing and fabrication services, including black and silver anodizing, powder coating in a wide selection of colors, as well as cutting, punching, and CNC machining. We are equally committed to quality and sustainability—our production",tina@aluvoltec.com,855978936994,https://aluvoltec.com,"Sihanoukville Sez (Phun Pou Thoeung,Bet Trang Connune & Phun Snach Deng, Rean Connune, Prey Nob District,Sihanoukville Province), Kingdom of Cambodia, SIHANOUKVILLE, 180108",SIHANOUKVILLE,
AM Tooling A/S,5E03,Tool and special machine construction. AM TOOLING A/S produces prototypes - bending and stretch bending tools - punching tools - special tools - devices - measuring fixtures and gauges. In our molds- and model shop we produce casting tools and model equipment for iron and metal foundries throughout Europe.,jbc@amv.dk,+4563955600,https://amv.dk,"Teknikvej 25, 5260",ODENSE S,
AMAG Austria Metall AG,3E69,"AMAG is a reliable and financially stable, stock-listed producer of flat rolled products in Austria and has a stake in low-carbon primary aluminium production in Canada. Since years we are a trustworthy and flexible partner to our customers in various industries and demanding applications (e.g. aerospace, automotive, sports), delivering on time and in the requested quality. We are a fully integrated site in the heart of Europe with recognized operational excellence and high recycling capabilities.",office@amag.at,+43 (0) 7722 - 801 - 0,https://amag-al4u.com,Postfach 3,,
AMARI METALS LTD,3D24,"Amari Metals is a consortium of companies that provide a route through which OEMs and sub-contractors in engineering and manufacturing can source their metals, processing requirements, components, fittings, forms and sections, the businesses can even help with product design. AMARI Metals is able to provide these services in a variety of materials from High Performance and Marine-Grade Stainless Steels, Copper, Brass, Bronze & Aluminium. Each company under the AMARI Metals umbrella operates independently and has a highly trained team providing the very best in customer satisfaction",sbarron@amari-metals.com,,https://amarimetals.ee,United Kingdom,,
AMCO Metall-Service GmbH,4F52,"Als Familienunternehmen mit rund 270 Mitarbeitern in der AMCO-Gruppe stellen wir uns persönlich auf Ihre Wünsche ein. Dazu steht uns ein besonders breites Lagersortiment von über 7.000 Tonnen zur Verfügung, das Ihnen eine exzellente Warenverfügbarkeit garantiert. Wir liefern alle Teile bedarfsgerecht und stellen uns flexibel auf Ihre Stückzahlen ein. Natürlich können Sie bei AMCO auch auf einen hochmodernen Maschinenpark und viel Branchen-Know-how zählen.",info@amco-metall.de,+ 49 421 41009-0,https://amco-metals.com,"Pfalzburger Straße 251, 28207",Bremen,
AMETEK Land,1B55,"AMETEK Land is the world’s leading manufacturer of monitors and analysers for industrial infrared non-contact temperature measurement, combustion efficiency and environmental pollutant emissions. Through our trusted range of leading-edge technologies, we are chosen the world over to deliver the highly accurate measurement solutions that precisely meet every customer’s process needs. With unrivalled applications knowledge, choosing AMETEK Land ensures the highest standards of process safety, process control and product quality are reached.",land.enquiry@ametek.com,01246 417691,https://ametek-land.com,"Stubley Ln,, Outside US, S18 1DJ",Dronfield,
AMETEK Surface Vison,1B55,"AMETEK Surface Vision ist weltweit führend in der automatisierten Online-Oberflächeninspektion und Prozessüberwachung. Unsere SmartView®- und SmartAdvisor®-Systeme bieten zuverlässige, flexible Lösungen für kontinuierliche Fertigungsprozesse in zahlreichen Branchen und sind mit über 3.000 Installationen weltweit im Einsatz. Hunderte von Kunden vertrauen auf unsere Systeme, um die Produktqualität zu verbessern, die Effizienz zu steigern, Abläufe zu optimieren sowie Ausschuss und Betriebskosten zu reduzieren.",surfacevision.info@ametek.com,+1 510 431 6767,https://ameteksurfacevision.com,"455 Corporate Blvd, Delaware, 19702",Newark,
AMG Aluminum Master Alloys China Limited.,6H09-10,"For more than 80 years, AMG Aluminum has earned a trusted reputation for reliable delivery of consistently dependable aluminium grain refiners and alloy tablets anywhere in the world. Our grain refiners with a number of different titanium-to-boron, titanium-to-carbon ratios are available to accommodate special conditions which may exist in the user’s plant；Compacted alloying additives also (known as ALTAB™) are a mixture of hardener elements such as Mn, Cr, Fe, Ti and Cu compacted with high grade aluminium powder or flux.",info@amg-al.com.cn,86-13960774702,https://amg-al.com,"NO.39 Dutouping, Huangsha Village, Xinkou Town, Sanyuan District, Sanming City, Fujian Province, China.",,
AMPERE ALLOYS SAS,6K59,A.M.P.E.R.E Alloys SAS is more than 23000m2 storage capacity in Europe. We hold a range of more than 500 products always in stock and available in our warehouses. We are an efficient and reactive company dedicated to the clients satisfaction.,julia@amperealloys.com,0033134324000,https://amperealloys.com,5-7 RUE DE BRETAGNE,,
AMV Soluciones,6D66,"AMV Soluciones develops systems to optimize the foundry industry. ALEA® software optimizes production, materials, energy and carbon footprint for each type of alloy and controls the entire melt flow. The PRONOX4CAST® software plans, schedules and monitors your processes in real time to achieve the best production goals. Automation, optimization, management and planning with complete control of the production process in any type of foundry. We offer tools to expand your know-how towards intelligent production.",admin@amvsoluciones.com,+34 986 133 990,https://amvsoluciones.com,Ctra Bembrive 23,,
"Anhui Krant Aluminum Products Co.,Ltd.",1A05,"Anhui Krant Aluminum Products Co., Ltd. is located in Guangde Economic Development Zone, Anhui Province, with a construction area of 170,000 square meters. Since 2013, it has ranked first in the production and sales of aluminum profiles in Anhui Province, and is the largest aluminum profile manufacturer in East China. Specialized in aluminum doors and Windows, curtain walls and Solar energy and other industrial profile research and development, production and sales. The company has 100 extrusion lines and 5 anodizing lines and 10 powder coating lines, with an annual capacity of 300,000 tons.",wmj6012190@foxmail.com,+8618225927202,https://krant-china.com,"NO.12,Guohua Road,Gangde Economic Zone",,
"Anhui Shenchang Aluminum Industry Group Co.,LTD",5N25,"We are a leading metal stockiest and manufacturer located in East China, Focus on aluminum plate,aluminum bar,aluminum tube，magnesium plate and bar, titanium materials, stainless steel materials and so on Our reliable quality standards have enabled us to serve over 15000 customers worldwide, with sales presence on all five continents. You are always welcome to visit our factory in China.",aluminumasc@gmail.com,+86 13311839191,https://ascalgroup.com,"South of Weisan Road,east of Jingba Road, Economic Development Zone, Anhui, 239300",Tianchang,
"ANHUI SHENGDA QIANLIANG ALUMINUM CO.,LTD",7AD10,"With a complete aluminum processing industry chain, we are a comprehensive manufacturer that integrates aluminium casting, aluminium extrusion profiles, aluminium forging, surface treatment, aluminium precision machining, and mold designing and manufacturing.",SDtrade-01@shengda-alu.com,+8613928214214,https://sdql-alu.com,"Dangtu Economic Development Zone, Dangtu County, Anhui, 243100",Ma Anshan,
"Anhui World Wide Welding Co.,ltd",5B12,,,,https://globalfsw.com,"Mingchuan Road 219, Anhui, 230000",Hefei,
AP Aluminium Sdn.Bhd.,1E39,"AP Aluminum is located in Klang Port, Malaysia, covering an area of 400,000 square feet. It has a set of recycled aluminum crushing, automatic flotation equipment, 20 tons of casting furnace, 25 tons and 50 tons, a 2,500 tons of reverse extrusion machine, a 400-ton straightening machine, and several auxiliary equipment such as pulling and straightening heat treatment.",elaine@apalum.com,+60129669570,https://apalum.com,"LEVEL 29.04 OF LEVEL 29, MID ZONE, EXCHANGE 106, LINGKARAN TRX",,
ARABIAN EXTRUSIONS FACTORY L.L.C.,1D20,"One of the leading manufacturer of aluminium profiles in various finishes like Mill, Powder coated, Anodized and wood effect. We supply standard and customized aluminium products for structural, automotive and other industries.",sales@arexco.ae,0097167646152,https://arabianextrusion.com,"P.O Box – 1999, Umm Al Quwain, Block-5, Emirates Modern Industrial Area, Umm Al Thoube, 1999",Umm Al Quwain,
Arck Sensor,3H46,"Arck Sensor is a French company specialized in optical measurements in harsh industrial environments, with extensive experience in pinhole detection of flat-rolled products. Laser-based PinHole Detectors of our CEPHEE range are offering accurate automatic on-line inspection equipments. Our last innovation consists of a linear CCD solution designed for battery foils inspection (ABELL range). Arck Sensor is completing the pinhole detection by offering a Surface Defect Inspection System named VEGA. All-In-One : Pinhole detection + Surface Inspection = the ultimate solution only by us.",contacts@arck-sensor.com,+33 534318644,https://arck-sensor.com,22 RUE HERMES,,
ARCONIC ARCHITECTURAL PRODUCTS SAS,7AE05,"With over 60 years of experience, Arconic Architectural Products SAS is a leading European supplier of coil coated aluminium coils and sheets. Reynolux® pre-painted aluminium is coated with liquid paint in a continuous process at our Merxheim site in France. The product is 100% recyclable and is suitable for façade cladding, roofs, transport and industry. Reynolux® combines beauty with high performance, delivering durable, lightweight and flexible solutions.",Reynolux.service@arconic.com,+33 3 89 74 46 00,https://arconicarchitecturalproducts.eu,"2 RUE MARIE CURIE, 68500",MERXHEIM,
Ardis Information Systems NV,5K39,"Wir liefern Ihnen eine ganzheitliche Optimierung Ihres Arbeitsablaufs. —— Die heutige komplexe Welt mit hartem Wettbewerb erfordert eine Lösung, in die man hineinwachsen kann. Dies erfordert eine standardisierte, bewährte Software, die durch Parametrisierung hochgradig anpassbar ist. Unser modularer Aufbau ermöglicht es uns, auf Ihre aktuellen Bedürfnisse zu fokussieren, ohne die Türen für die Zukunft zu schließen. Die Produktversionen ermöglichen es sowohl kleine, mittlere als auch große Kunden zu unterstützen.",info@ardis.eu,+32 50 72 89 89,https://ardis.eu,Brugstraat 93,,
Arfem Alüminyum,4C39,"Arfem Aluminum was established in 2011 to produce aluminum profiles with the slogan ""We are producing from Diyarbakır to the world."" Arfem Aluminum operates on a total of 40.000 m² open area and 21.000 m² closed area with 450 employees. Our company continues its production with 4 extrusion presses, anodizing, and electrostatic powder coating facilities with a total capacity of 1.500 tons/month, 1.100, 1.450, 1650, and 2.200 tons.",info@arfemaluminyum.com.tr,+904123450112-13,https://arfemaluminyum.com.tr,"Organize Sanayi Bölgesi 15.Cad. 110 Ada, No:12, 21010",Yenişehir /Diyarbakır,
ARP GmbH & Co.KG,6E52,"ARP is an international system provider in chip processing and environmental technology. The company develops systems for crushing, conveying, de-oiling, drying, and recycling metal chips. The focus is on tailored, practical solutions. From consulting and engineering to manufacturing and commissioning, ARP delivers everything from a single source. This enables industrial customers to efficiently process production waste and recover valuable raw materials.",info@arp-mb.de,+49 7444 95150,https://arp-mb.de,"Industriestraße 37, BW, 72275",Alpirsbach,
Arslan Aluminyum A.S.,3E14,"Arslan Alüminyum combines aluminium profile extrusion, anodizing , Powder-coated ,mechanical processing and aluminium billet casting under one roof. With modern technology, strong manufacturing capabilities and a consistent focus on quality, we provide tailored solutions for various industries and applications.",arslan@arslanaluminyum.com,+90 (212) 224 21 06,https://www.arslanaluminyum.com,"HÜRRİYET MAH. DR. CEMİL BENGÜ CAD. NO:40 34403 KAĞITHANE, İSTANBUL",,
ARZYZ,6C23,"With over 40 years in non-ferrous metals, ARZYZ is known for quality, innovation, and sustainability. We operate through Trading, Manufacturing, and Service Center, trading aluminum and copper, manufacturing alloys, FRP, and billets, and offering cutting and machining services. Our unique sustainability commitment sets us apart from our competitors. We maximize scrap use, certify our facilities (ISO 9001, ISO 14001, ISO 45001, ASI, IATF), invest in efficient technology, and offer a circular economy approach to recover our clients' waste.",comercial@arzyz.com,+5282880000,https://arzyz.com,"Carr. Ciénega de Flores - Salinas Victoria KM 5.0 Sur, Nuevo León, 65550",,
Asas Alüminyum Sanayi ve Ticaret A.S.,3A53,"ASAŞ is a leading aluminium extrusion and flat rolled products manufacturer and exports more than 90 countries across 6 continents. Company produces coil & sheet, foil and pre-painted flat rolled products and pre-fabricated, surface treated (anodized, powder coated & sublimation options) and finished aluminium extruded products for serving the transportation, automotive, packaging, building & construction, energy, HVAC sectors.",info@asastr.com,+902166800780,https://asastr.com,"Rüzgarli Bahçe Mah., Kumlu Sok., No:2, 34810",Istanbul,
Asbury Advanced Materials,5L43,"Asbury Advanced Materials is a global supplier and processor of engineered carbon, graphite, and advanced material solutions serving a wide range of industrial markets, including aluminum processing, refractory, foundry, and high-temperature applications. With more than 130 years of material expertise, Asbury combines technical knowledge, global sourcing strength, and controlled processing capabilities to help customers meet demanding performance requirements. For the aluminum industry, Asbury offers solutions designed to improve release, thermal stability, and extend equipment life.",info@asbury.com,(908) 537-2155,https://asbury.com,405 Old Main St.,,
ASCONA GmbH,1C09,"As the industry leader in optical profile measurement technology, our focus is on offering our customers in the aluminum, plastics and rubber industries the best solutions for quality control. 100% made in Germany. More than 850 installations in 55 countries - our many years of experience in the industry and our global service network make us true specialists.",info@ascona.de,+497546917910,https://ascona-gmbh.de,Maybachstrasse 11,,
ASEN ALÜMİNYUM SANAYİ VE TİCARET A.Ş.,1E34,"Asen Alüminyum produces custom profiles up to 400mm wide and 14.5m long using 18 MN and 40 MN presses with a 24,000 tons/year capacity. Serving the automotive, solar, railway, and industrial sectors, our IATF 16949 and Qualicoat certified facility offers integrated solutions including CNC machining, powder coating, and assembly. We prioritize sustainability through our 1.7 MW solar power plant and low-carbon billet usage, ensuring world-class quality from design to the final product.",info@asenalu.com,+902625037313,https://asenalu.com,Makine İhtisas OSB Mah. 27 Sk. No: 3/2 Dilova,,
Assan Alüminyum Sanayi ve Ticaret A.S.,6A23,"Assan Alüminyum, the leading aluminium FRP manufacturer, produces coil&sheet, foil and pre-painted products for packaging, distribution, construction, consumer durables, automotive and HVAC sectors, in its ASI Performance Standard certified facilities. It offsets its scope 2 emissions by generating IREC certificates through its renewable energy production. With its global culture, it exports to more than 70 countries, mainly to West Europe and North America.",info@assanaluminyum.com,+90 216 5811200,https://assanaluminyum.com,"Yayla Mah. Ruya Sok No:2, Tuzla, 34940",Istanbul,
ASSIMAKIS S.A.,1D51,"Assimakis has 51 years of experience in designing and manufacturing extrusion handling machinery for aluminium extrusion factories. Our mission is to give our customers the most effective, state-of-the-art solution to their production needs, with persistence on high quality, constant pursuit of innovation and improvement, and focus on building long term partnerships.",info@assimakis.gr,+302262032054,https://assimakis.gr,P.O.B. 81,,
AST Accurate Sensors Technologies,1A01,"Accurate Sensors Technologies has been well known in the world market since 1994 for their special Plug and Play pyrometers for Aluminium Industry. AST, a leading name among manufacturers of Infrared Pyrometers for the aluminum extrusion process, made a remarkable presence worldwide for innovation with our accurate Infrared pyrometers range for the aluminum extrusion process. With more than 20 years of experience along with efficient teams of R&D, Software, and Mechanical AST offers a complete line of pyrometers and accessories for Accurate non-contact temperature monitoring in all stages of",ast@accuratesensors.com,+97249990025,https://accuratesensors.com,Israel,,
AST-X GmbH & Fraunhofer IIS,5B47,"The AST-X GmbH and the Fraunhofer Institute for Integrated Circuits join forces to offer robust and intelligent sensing solutions for primary aluminum electrolysis. Our Anode Current Monitoring System (Wireless ACM) provides real-time measurement of anode currents in harsh potroom environments. This fast-install retrofit solution is powered by cell voltage and uses a secure wireless mesh network for safe data transmission. It enables condition monitoring, process optimization, and predictive maintenance, helping smelters increase efficiency, reduce costs, and lower greenhouse gas emissions.",hallinpower@iis.fraunhofer.de,+49 9131 776-4471,https://iis.fraunhofer.de,Germany,,
ASTAS Aluminyum San. ve Tic. A.S.,1B50,"Astaş Aluminium who has been in aluminium profile industry since 1974, is a leading company of the sector by being a member of aluminium communities in local (Turkish Aluminium Community TALSAD) and also continental (European Aluminium). Astaş, with its surface treatment and machining areas, has integrated aluminium extrusion production facilities in a total 56.600 m² area. Astaş’s Headquarter is located in Yeşilköy/İstanbul and the production plant is located in Çorlu/Tekirdağ with an annual capacity of 24.000 tons per a year.",info@astasalu.com.tr,+902826751120,https://astasalu.com.tr,"Astaş Alüminyum San. ve Tic. A.Ş., Yeşilyurt Mahallesi, Sipahioğlu Caddesi No 2 Kat 2 Daire 6, 34149",Bakırköy / İstanbul,
ATEMA srl,4A49,"ATEMA s.r.l. is Italian leading supplier of tools for the aluminium extrusion industry. ATEMA supplies all the range of tools for extrusion dies correction, starting from abrasive tools, electric and pneumatic tools, measuring instruments and milling tools. Among the basic tools every die corrector use are carbide burrs, diamond files, calipers, edge squares, precision control pins, air grinders, end mills and much more. We look forward to meeting you in Düsseldorf.",atema@atema-utensili.it,+390302185399,https://atema-utensili.it,"Via Stella, 66, Brescia, 25062",S.Vigilio di Concesio,
ATHERM SAS,6M12,"Atherm, original manufacturer Immersion Heaters, proposes the most efficient solution for non ferrous liquid metal heating. Our heaters are used in many light metal industries: Aluminium, Zinc (including galvanization), Magnesium are the preferred environments for our heaters. After more than 20 years of existence, our proven technology is suitable for: High pressure die casting Gravity die casting Low pressure die casting Degassing & filtration unit Transport ladle re-heating Hot dip galvanizers",commercial@atherm.net,+33 4 76 77 23 24,https://atherm.com,1 rue Charles Morel,,
ATM Atılım Teknik Metal Geri Dönüşüm Döküm Makina İmalatı Savunma San. İth. İhr. ve Tic. Ltd. Şti.,6H70,"Founded in 1999, ATM Atılım Teknik Makina manufactures recycling, melting and casting machinery in its 20,000 m² production facility in Türkiye. Our expertise includes furnaces, filtration systems, shredders, briquetting presses, billet and ingot production plants, and casting machinery. ATM exports to more than 30 countries and continues to expand its global presence.",info@atilimteknik.com.tr,+90 312 267 2145,https://atilimteknik.com.tr,"Ahi Evren OSB Mah. Ural caddesi, No. 10 Sincan, ANKARA, 06935",Ankara,
ATS ATES MAKINE VE METAL SAN. TIC. LTD,4A55,"ATS, besides manufacturing discs,slugs and plates, offers you spun, drawn and impact extruded products",info@atsmetal.com,00902128751060,https://atsmetal.com,Beylikdüzü Osb,,
August Mössner GmbH + Co. KG,5C33,"Mössner entwickelt und baut Sonderlösungen in den Bereichen des Maschinenbaus, der Automatisierungstechnik und der Robotik. Mit unseren 140 Mitarbeitern sind wir in der Lage auch größere Projekte abzuwickeln – ohne die nötige Flexibilität für Sonderlösungen zu verlieren. An unserem Standort in Eschach entwickeln, fertigen und montieren wir Ihre Anlage und nehmen diese für Sie weltweit in Betrieb.",vertrieb@moessner-kg.de,+49 (0) 7175 / 99806-0,https://moessner-kg.de,"Hohenstaufenstr 3, 73569",Eschach,
Austin AI Europe,6G33,"With the utmost importance of the use of specific recycled Aluminium and other special alloys, an increasing need prevailed for very precise, high-speed, high-capacity automated sorting systems. Austin AI's expertise on applied spectroscopy in automation technologies ensured a unique opportunity to develop their new model, the worldwide patented LIBS spectroscopy-based sensor sorter for light scrap fractions. In 2020 Austin AI opened the European Office in Budapest responsible for the EMEA regions - beyond sales and service obligations, it also acts as a LIBS demo and test center.",info@austinai-eu.com,+36 309 545 146,https://austinai-eu.com,"Helsinki u. 128., 1238",Budapest,
AVANZA TECNOLOGIA INFORMATICA SL (AVANZATE),4H13,"AVANZATE develops Industrial Intelligence solutions exclusively for the aluminium extrusion industry. APS helps extrusion plants increase productivity, reduce scrap, improve process stability and optimize die performance through Artificial Intelligence and real extrusion expertise. More than software, APS transforms extrusion operations into connected, preventive and knowledge-driven manufacturing environments.",info@avanzate.es,+34 967 19 17 91,https://avanzate.es,"Calle de la Investigación 1, Edificio 3, Albacete, 02006","Albacete,",
AVAS METAL SAN. TIC. A.S.,3H15,"AVAS METAL is a leading supplier of high-quality alloy aluminum bars, tubes, plates and sheets for the aerospace, defense, automotive, marine and machinery industries. With an extensive stock of 2xxx, 5xxx, 6xxx and 7xxx series alloys, we provide reliable material sourcing, precision cutting and fast delivery solutions. We are committed to quality, traceability and customer-focused service.",info@avasmetal.com.tr,+90 312 384 85 00,https://avasmetal.com.tr,"Saray Mah. Atom Cd. No:40 Kahramankazan, 06980",ANKARA,
AYMAS MAKİNA SANAYİ VE TİCARET A.Ş.,6B07,"Explore our Inclined Shears, Metal Baling Presses, Shredders, Briquetting Presses, and customized recycling plant solutions. Our experts will be available to discuss your recycling needs and recommend the most suitable equipment for your operations. Every machine is engineered for durability, high performance, and long service life, making AYMAS a trusted partner for customers worldwide.",sales02@aymasmakina.com,+905330743975,https://aymasmakina.com,"HALİLBEYLİ OSB.MAH.EGE CAD.NO:4 BAĞYURDU ORG.SAN. BÖL. KEMALPAŞA, 35000",Izmir,
Bahra Metals,6G49,"Bahra Metals, ein Unternehmen der Bahra Electric Group, ist ein führender Hersteller hochwertiger Kupfer- und Aluminiumprodukte für die Energie-, Elektro-, Bau- und Industriebranche. Unser Produktportfolio umfasst Kupfer- und Aluminiumstäbe, Sammelschienen sowie kundenspezifische Lösungen, die nach internationalen Standards gefertigt werden. Mit modernen Produktionsanlagen und einer starken Exportpräsenz in über 50 Ländern liefern wir zuverlässige, nachhaltige und leistungsstarke Metalllösungen an Kunden weltweit.",info@bahra-electric.com,800 124 8111,https://bahra-electric.com,Jeddah,,
Balaji Aluminium Extrusions Pvt Ltd,1C49,"At Balaji Aluminium Extrusions Pvt. Ltd., we make custom aluminum profiles with outstanding precision, accuracy, and consistency to meet the toughest industry demands. Backed by state-of-the-art 638-ton and 1450-ton presses, strict quality checks, and world-class alloys, we deliver high-performance aluminum profiles with tight tolerances and reliable quality. Our commitment to innovation, sustainability, and customer satisfaction is reflected in internationally recognized certifications like IATF 16949 and ISO 9001.",marketing@balajialuminium.com,+918222860918,https://balajialuminium.com,"Plot no 109, Sector-16, HSIIDC, Haryana",,
BALEKS MUHENDISLIK VE MAKINA SAN TIC LTD STI,5K37,"Our company provides service in the field of spare parts manufacturing, maintenance, revision operations and auxiliary machines (die removal etc.) for brass and aluminum extrusion systems.",info@baleks.com,+90 533 160 3285,https://baleks.com,"Aksemseddin Mah. Dogan Arasli Blv. Fatih San Sit. 215 Sk. D1 B Blok No:5-7 Esenyurt / Istanbul, 34510",,
